STATE/UT,DISTRICT,YEAR,MURDER,ATTEMPT TO MURDER
DELHI UT,NORTH-WEST,2010,60,49
DELHI UT,OUTER,2010,98,42
DELHI UT,SOUTH,2010,35,21
DELHI UT,SOUTH-EAST,2010,48,25
DELHI UT,SOUTH-WEST,2010,63,20
DELHI UT,STF,2010,0,3
DELHI UT,WEST,2010,63,29
LAKSHADWEEP,LAKSHADWEEP,2010,0,0
LAKSHADWEEP,TOTAL,2010,0,0
PUDUCHERRY,KARAIKAL,2010,4,3
PUDUCHERRY,PUDUCHERRY,2010,29,16
PUDUCHERRY,TOTAL,2010,33,19
ANDHRA PRADESH,ADILABAD,2011,109,94
ANDHRA PRADESH,ANANTAPUR,2011,171,108
ANDHRA PRADESH,CHITTOOR,2011,91,55
ANDHRA PRADESH,CUDDAPAH,2011,120,67
ANDHRA PRADESH,CYBERABAD,2011,213,128
ANDHRA PRADESH,EAST GODAVARI,2011,83,110
ANDHRA PRADESH,GUNTAKAL RLY.,2011,9,0
ANDHRA PRADESH,GUNTUR,2011,88,73
ANDHRA PRADESH,GUNTUR URBAN,2011,51,30
ANDHRA PRADESH,HYDERABAD CITY,2011,117,136
ANDHRA PRADESH,KARIMNAGAR,2011,150,124
ANDHRA PRADESH,KHAMMAM,2011,108,98
ANDHRA PRADESH,KRISHNA,2011,70,78
ANDHRA PRADESH,KURNOOL,2011,153,177
ANDHRA PRADESH,MAHABOOBNAGAR,2011,188,85
ANDHRA PRADESH,MEDAK,2011,141,57
ANDHRA PRADESH,NALGONDA,2011,101,95
ANDHRA PRADESH,NELLORE,2011,61,82
ANDHRA PRADESH,NIZAMABAD,2011,135,55
ANDHRA PRADESH,PRAKASHAM,2011,88,111
ANDHRA PRADESH,RAJAHMUNDRY,2011,21,56
ANDHRA PRADESH,RANGA REDDY,2011,75,19
ANDHRA PRADESH,SECUNDERABAD RLY.,2011,9,2
ANDHRA PRADESH,SRIKAKULAM,2011,40,65
ANDHRA PRADESH,TIRUPATHI URBAN,2011,44,30
ANDHRA PRADESH,VIJAYAWADA CITY,2011,35,66
ANDHRA PRADESH,VIJAYAWADA RLY.,2011,2,0
ANDHRA PRADESH,VISAKHA RURAL,2011,66,28
ANDHRA PRADESH,VISAKHAPATNAM,2011,39,34
ANDHRA PRADESH,VIZIANAGARAM,2011,38,32
ANDHRA PRADESH,WARANGAL,2011,72,32
ANDHRA PRADESH,WARANGAL URBAN,2011,46,10
ANDHRA PRADESH,WEST GODAVARI,2011,74,92
ANDHRA PRADESH,TOTAL,2011,2808,2229
ARUNACHAL PRADESH,ANJAW,2011,2,1
ARUNACHAL PRADESH,CHANGLANG,2011,9,4
ARUNACHAL PRADESH,DIBANG VALLEY,2011,3,1
ARUNACHAL PRADESH,K/KUMEY,2011,3,0
ARUNACHAL PRADESH,KAMENG EAST,2011,2,1
ARUNACHAL PRADESH,KAMENG WEST,2011,3,4
ARUNACHAL PRADESH,LOHIT,2011,12,3
ARUNACHAL PRADESH,PAPUM PARE,2011,7,6
ARUNACHAL PRADESH,RURAL,2011,0,3
ARUNACHAL PRADESH,SIANG EAST,2011,4,0
ARUNACHAL PRADESH,SIANG UPPER,2011,2,0
ARUNACHAL PRADESH,SIANG WEST,2011,2,3
ARUNACHAL PRADESH,SUBANSIRI LOWER,2011,4,1
ARUNACHAL PRADESH,SUBANSIRI UPPER,2011,1,1
ARUNACHAL PRADESH,TAWANG,2011,0,0
ARUNACHAL PRADESH,TIRAP,2011,11,1
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2011,0,0
ARUNACHAL PRADESH,TOTAL,2011,65,29
ASSAM,BARPETA,2011,45,26
ASSAM,BASKA,2011,44,3
ASSAM,BONGAIGAON,2011,22,8
ASSAM,C.I.D.,2011,0,0
ASSAM,CACHAR,2011,64,7
ASSAM,CHIRANG,2011,27,0
ASSAM,DARRANG,2011,34,3
ASSAM,DHEMAJI,2011,23,14
ASSAM,DHUBRI,2011,61,19
ASSAM,DIBRUGARH,2011,89,0
ASSAM,G.R.P.,2011,7,0
ASSAM,GOALPARA,2011,39,5
ASSAM,GOLAGHAT,2011,56,56
ASSAM,GUWAHATI CITY,2011,58,59
ASSAM,HAILAKANDI,2011,20,2
ASSAM,JORHAT,2011,48,9
ASSAM,KAMRUP,2011,44,4
ASSAM,KARBI ANGLONG,2011,48,27
ASSAM,KARIMGANJ,2011,45,25
ASSAM,KOKRAJHAR,2011,51,27
ASSAM,LAKHIMPUR,2011,38,16
ASSAM,MORIGAON,2011,27,8
ASSAM,N.C.HILLS,2011,16,2
ASSAM,NAGAON,2011,91,70
ASSAM,NALBARI,2011,20,10
ASSAM,R.P.O.,2011,6,0
ASSAM,SIBSAGAR,2011,61,30
ASSAM,SONITPUR,2011,84,14
ASSAM,TINSUKIA,2011,98,49
ASSAM,UDALGURI,2011,37,11
ASSAM,TOTAL,2011,1303,504
BIHAR,ARARIA,2011,69,44
BIHAR,ARWAL,2011,23,69
BIHAR,AURANGABAD,2011,88,105
BIHAR,BAGAHA,2011,38,45
BIHAR,BANKA,2011,51,55
BIHAR,BEGUSARAI,2011,100,40
BIHAR,BETTIAH,2011,74,12
BIHAR,BHABHUA,2011,57,62
BIHAR,BHAGALPUR,2011,85,51
BIHAR,BHOJPUR,2011,96,41
BIHAR,BUXAR,2011,65,34
BIHAR,DARBHANGA,2011,71,92
BIHAR,GAYA,2011,155,22
BIHAR,GOPALGANJ,2011,77,169
BIHAR,JAMALPUR RLY.,2011,6,0
BIHAR,JAMUI,2011,66,140
BIHAR,JEHANABAD,2011,51,10
BIHAR,KATIHAR,2011,83,82
BIHAR,KATIHAR RLY.,2011,17,1
BIHAR,KHAGARIA,2011,55,45
BIHAR,KISHANGANJ,2011,34,5
BIHAR,LAKHISARAI,2011,40,8
BIHAR,MADHEPURA,2011,44,12
BIHAR,MADHUBANI,2011,81,8
BIHAR,MOTIHARI,2011,136,741
BIHAR,MUNGER,2011,68,49
BIHAR,MUZAFFARPUR,2011,154,24
BIHAR,MUZAFFARPUR RLY.,2011,11,2
BIHAR,NALANDA,2011,84,61
BIHAR,NAUGACHIA,2011,44,20
BIHAR,NAWADAH,2011,74,29
BIHAR,PATNA,2011,248,25
BIHAR,PATNA RLY.,2011,16,10
BIHAR,PURNEA,2011,86,48
BIHAR,ROHTAS,2011,126,95
BIHAR,SAHARSA,2011,34,109
BIHAR,SAMASTIPUR,2011,107,221
BIHAR,SARAN,2011,123,408
BIHAR,SHEIKHPURA,2011,33,8
BIHAR,SHEOHAR,2011,13,23
BIHAR,SITAMARHI,2011,71,33
BIHAR,SIWAN,2011,85,180
BIHAR,SUPAUL,2011,49,12
BIHAR,VAISHALI,2011,110,77
BIHAR,TOTAL,2011,3198,3327
CHHATTISGARH,BALRAMPUR,2011,39,27
CHHATTISGARH,BILASPUR,2011,112,43
CHHATTISGARH,BIZAPUR,2011,60,91
CHHATTISGARH,DANTEWARA,2011,54,69
CHHATTISGARH,DHAMTARI,2011,13,7
CHHATTISGARH,DURG,2011,93,91
CHHATTISGARH,GARIYABAND,2011,28,14
CHHATTISGARH,GRP RAIPUR,2011,4,0
CHHATTISGARH,JAGDALPUR,2011,66,22
CHHATTISGARH,JANJGIR,2011,43,26
CHHATTISGARH,JASHPUR,2011,78,14
CHHATTISGARH,KABIRDHAM,2011,16,18
CHHATTISGARH,KANKER,2011,51,26
CHHATTISGARH,KORBA,2011,34,13
CHHATTISGARH,KORIYA,2011,45,20
CHHATTISGARH,MAHASAMUND,2011,22,14
CHHATTISGARH,NARAYANPUR,2011,29,34
CHHATTISGARH,RAIGARH,2011,87,51
CHHATTISGARH,RAIPUR,2011,95,84
CHHATTISGARH,RAJNANDGAON,2011,43,34
CHHATTISGARH,SARGUJA,2011,54,33
CHHATTISGARH,SURAJPUR,2011,44,16
CHHATTISGARH,TOTAL,2011,1110,747
GOA,NORTH GOA,2011,33,10
GOA,SOUTH GOA,2011,15,12
GOA,TOTAL,2011,48,22
GUJARAT,AHMEDABAD COMMR.,2011,95,69
GUJARAT,AHMEDABAD RURAL,2011,36,16
GUJARAT,AHWA-DANG,2011,6,3
GUJARAT,AMRELI,2011,26,3
GUJARAT,ANAND,2011,19,4
GUJARAT,BHARUCH,2011,34,10
GUJARAT,BHAVNAGAR,2011,55,26
GUJARAT,CID CRIME,2011,1,0
GUJARAT,DAHOD,2011,41,11
GUJARAT,GANDHINAGAR,2011,27,9
GUJARAT,HIMATNAGAR,2011,35,5
GUJARAT,JAMNAGAR,2011,40,25
GUJARAT,JUNAGADH,2011,31,13
GUJARAT,KHEDA NORTH,2011,45,8
GUJARAT,KUTCH (EAST(G)),2011,35,11
GUJARAT,KUTCH (WEST-BHUJ),2011,24,12
GUJARAT,MEHSANA,2011,28,15
GUJARAT,NARMADA,2011,14,2
GUJARAT,NAVSARI,2011,21,9
GUJARAT,PALANPUR,2011,52,22
GUJARAT,PANCHMAHAL,2011,49,17
GUJARAT,PATAN,2011,16,15
GUJARAT,PORBANDAR,2011,10,9
GUJARAT,RAJKOT COMMR.,2011,44,22
GUJARAT,RAJKOT RURAL,2011,41,23
GUJARAT,SURAT COMMR.,2011,100,38
GUJARAT,SURAT RURAL,2011,36,8
GUJARAT,SURENDRANAGAR,2011,32,15
GUJARAT,TAPI,2011,13,2
GUJARAT,VADODARA COMMR.,2011,21,27
GUJARAT,VADODARA RURAL,2011,52,17
GUJARAT,VALSAD,2011,35,11
GUJARAT,W.RLY AHMEDABAD,2011,7,0
GUJARAT,W.RLY VADODARA,2011,5,1
GUJARAT,TOTAL,2011,1126,478
HARYANA,AMBALA,2011,42,33
HARYANA,BHIWANI,2011,74,42
HARYANA,FARIDABAD,2011,60,59
HARYANA,FATEHABAD,2011,25,24
HARYANA,GRP,2011,26,8
HARYANA,GURGAON,2011,89,57
HARYANA,HISSAR,2011,73,77
HARYANA,JHAJJAR,2011,59,43
HARYANA,JIND,2011,50,34
HARYANA,KAITHAL,2011,36,23
HARYANA,KARNAL,2011,46,48
HARYANA,KURUKSHETRA,2011,29,21
HARYANA,MAHENDRAGARH,2011,33,22
HARYANA,MEWAT,2011,22,36
HARYANA,PALWAL,2011,43,55
HARYANA,PANCHKULA,2011,18,13
HARYANA,PANIPAT,2011,49,26
HARYANA,REWARI,2011,41,28
HARYANA,ROHTAK,2011,77,50
HARYANA,SIRSA,2011,42,31
HARYANA,SONIPAT,2011,78,65
HARYANA,YAMUNANAGAR,2011,50,56
HARYANA,TOTAL,2011,1062,851
HIMACHAL PRADESH,BADDIPOLICEDIST,2011,6,5
HIMACHAL PRADESH,BILASPUR,2011,8,2
HIMACHAL PRADESH,CHAMBA,2011,15,2
HIMACHAL PRADESH,CID,2011,0,0
HIMACHAL PRADESH,G.R.P.,2011,0,0
HIMACHAL PRADESH,HAMIRPUR,2011,3,5
HIMACHAL PRADESH,KANGRA,2011,21,7
HIMACHAL PRADESH,KINNAUR,2011,2,1
HIMACHAL PRADESH,KULLU,2011,13,2
HIMACHAL PRADESH,LAHAUL-SPITI,2011,0,0
HIMACHAL PRADESH,MANDI,2011,13,5
HIMACHAL PRADESH,SHIMLA,2011,20,10
HIMACHAL PRADESH,SIRMAUR,2011,9,4
HIMACHAL PRADESH,SOLAN,2011,14,3
HIMACHAL PRADESH,UNA,2011,6,4
HIMACHAL PRADESH,TOTAL,2011,130,50
JAMMU & KASHMIR,ANANTNAG,2011,7,7
JAMMU & KASHMIR,AWANTIPORA,2011,6,6
JAMMU & KASHMIR,BANDIPORA,2011,3,8
JAMMU & KASHMIR,BARAMULLA,2011,6,14
JAMMU & KASHMIR,BUDGAM,2011,5,10
JAMMU & KASHMIR,CRIME JAMMU,2011,0,0
JAMMU & KASHMIR,CRIME SRINAGAR,2011,0,0
JAMMU & KASHMIR,DODA,2011,8,14
JAMMU & KASHMIR,GANDERBAL,2011,4,4
JAMMU & KASHMIR,HANDWARA,2011,4,18
JAMMU & KASHMIR,JAMMU,2011,18,83
JAMMU & KASHMIR,KARGIL,2011,3,0
JAMMU & KASHMIR,KATHUA,2011,10,20
JAMMU & KASHMIR,KISHTWAR,2011,3,15
JAMMU & KASHMIR,KULGAM,2011,3,13
JAMMU & KASHMIR,KUPWARA,2011,9,23
JAMMU & KASHMIR,LEH,2011,0,1
JAMMU & KASHMIR,POONCH,2011,4,20
JAMMU & KASHMIR,PULWAMA,2011,7,9
JAMMU & KASHMIR,RAILWAYS JAMMU,2011,0,1
JAMMU & KASHMIR,RAILWAYS KASHMIR,2011,0,0
JAMMU & KASHMIR,RAJOURI,2011,9,39
JAMMU & KASHMIR,RAMBAN,2011,6,5
JAMMU & KASHMIR,REASI,2011,6,15
JAMMU & KASHMIR,SAMBA,2011,9,17
JAMMU & KASHMIR,SHOPIAN,2011,3,33
JAMMU & KASHMIR,SOPORE,2011,14,42
JAMMU & KASHMIR,SRINAGAR,2011,12,64
JAMMU & KASHMIR,UDHAMPUR,2011,10,13
JAMMU & KASHMIR,TOTAL,2011,169,494
JHARKHAND,BOKARO,2011,62,19
JHARKHAND,CHAIBASA,2011,136,22
JHARKHAND,CHATRA,2011,50,15
JHARKHAND,DEOGHAR,2011,48,66
JHARKHAND,DHANBAD,2011,79,18
JHARKHAND,DHANBAD RLY.,2011,4,0
JHARKHAND,DUMKA,2011,59,29
JHARKHAND,GARHWA,2011,70,61
JHARKHAND,GIRIDIH,2011,60,8
JHARKHAND,GODDA,2011,61,0
JHARKHAND,GUMLA,2011,201,52
JHARKHAND,HAZARIBAGH,2011,72,41
JHARKHAND,JAMSHEDPUR,2011,85,29
JHARKHAND,JAMSHEDPUR RLY.,2011,8,0
JHARKHAND,JAMTARA,2011,15,19
JHARKHAND,KHUNTI,2011,126,21
JHARKHAND,KODERMA,2011,25,40
JHARKHAND,LATEHAR,2011,38,29
JHARKHAND,LOHARDAGGA,2011,33,9
JHARKHAND,PAKUR,2011,30,1
JHARKHAND,PALAMU,2011,93,72
JHARKHAND,RAMGARH,2011,32,23
JHARKHAND,RANCHI,2011,151,38
JHARKHAND,SAHEBGANJ,2011,73,39
JHARKHAND,SARAIKELA,2011,64,43
JHARKHAND,SIMDEGA,2011,72,24
JHARKHAND,TOTAL,2011,1747,718
KARNATAKA,BAGALKOT,2011,37,39
KARNATAKA,BANGALORE COMMR.,2011,232,460
KARNATAKA,BANGALORE RURAL,2011,105,39
KARNATAKA,BELGAUM,2011,136,121
KARNATAKA,BELLARY,2011,58,57
KARNATAKA,BIDAR,2011,51,33
KARNATAKA,BIJAPUR,2011,66,58
KARNATAKA,CBPURA,2011,52,41
KARNATAKA,CHAMARAJNAGAR,2011,40,28
KARNATAKA,CHICKMAGALUR,2011,27,34
KARNATAKA,CHITRADURGA,2011,38,21
KARNATAKA,DAKSHIN KANNADA,2011,23,20
KARNATAKA,DAVANAGERE,2011,35,18
KARNATAKA,DHARWAD COMMR.,2011,26,23
KARNATAKA,DHARWAD RURAL,2011,26,24
KARNATAKA,GADAG,2011,25,17
KARNATAKA,GULBARGA,2011,93,114
KARNATAKA,HASSAN,2011,56,87
KARNATAKA,HAVERI,2011,23,27
KARNATAKA,K.G.F.,2011,14,19
KARNATAKA,KODAGU,2011,33,25
KARNATAKA,KOLAR,2011,37,45
KARNATAKA,KOPPAL,2011,25,15
KARNATAKA,MANDYA,2011,71,57
KARNATAKA,MANGALORE CITY,2011,22,20
KARNATAKA,MYSORE COMMR.,2011,27,38
KARNATAKA,MYSORE RURAL,2011,68,49
KARNATAKA,RAICHUR,2011,53,32
KARNATAKA,RAILWAYS,2011,15,2
KARNATAKA,RAMANAGAR,2011,75,54
KARNATAKA,SHIMOGA,2011,54,76
KARNATAKA,TUMKUR,2011,101,94
KARNATAKA,UDUPI,2011,22,9
KARNATAKA,UTTAR KANNADA,2011,29,20
KARNATAKA,YADGIRI,2011,25,21
KARNATAKA,TOTAL,2011,1820,1837
KERALA,ALAPUZHA,2011,25,17
KERALA,ERNAKULAM COMMR.,2011,26,25
KERALA,ERNAKULAM RURAL,2011,15,14
KERALA,IDUKKI,2011,20,31
KERALA,KANNUR,2011,20,45
KERALA,KASARGOD,2011,19,21
KERALA,KOLLAM COMMR.,2011,14,41
KERALA,KOLLAM RURAL,2011,29,25
KERALA,KOTTAYAM,2011,22,50
KERALA,KOZHIKODE COMMR.,2011,5,15
KERALA,KOZHIKODE RURAL,2011,12,31
KERALA,MALAPPURAM,2011,13,17
KERALA,PALAKKAD,2011,41,43
KERALA,PATHANAMTHITTA,2011,20,19
KERALA,RAILWAYS,2011,1,1
KERALA,THRISSUR COMMR.,2011,8,17
KERALA,THRISSUR RURAL,2011,24,41
KERALA,TRIVANDRUM COMMR.,2011,8,29
KERALA,TRIVANDRUM RURAL,2011,32,36
KERALA,WAYANADU,2011,11,3
KERALA,TOTAL,2011,365,521
MADHYA PRADESH,ALIRAJPUR,2011,76,39
MADHYA PRADESH,ANUPPUR,2011,39,23
MADHYA PRADESH,ASHOK NAGAR,2011,26,21
MADHYA PRADESH,BALAGHAT,2011,51,21
MADHYA PRADESH,BARWANI,2011,51,19
MADHYA PRADESH,BETUL,2011,54,29
MADHYA PRADESH,BHIND,2011,73,92
MADHYA PRADESH,BHOPAL,2011,91,112
MADHYA PRADESH,BHOPAL RLY.,2011,6,3
MADHYA PRADESH,BURHANPUR,2011,18,5
MADHYA PRADESH,CHHATARPUR,2011,58,78
MADHYA PRADESH,CHHINDWARA,2011,71,26
MADHYA PRADESH,DAMOH,2011,45,56
MADHYA PRADESH,DATIYA,2011,53,43
MADHYA PRADESH,DEWAS,2011,43,69
MADHYA PRADESH,DHAR,2011,81,63
MADHYA PRADESH,DINDORI,2011,22,4
MADHYA PRADESH,GUNA,2011,45,43
MADHYA PRADESH,GWALIOR,2011,107,148
MADHYA PRADESH,HARDA,2011,25,16
MADHYA PRADESH,HOSHANGABAD,2011,59,50
MADHYA PRADESH,INDORE,2011,135,137
MADHYA PRADESH,INDORE RLY.,2011,4,1
MADHYA PRADESH,JABALPUR,2011,93,129
MADHYA PRADESH,JABALPUR RLY.,2011,4,2
MADHYA PRADESH,JHABUA,2011,24,8
MADHYA PRADESH,KATNI,2011,41,26
MADHYA PRADESH,KHANDWA,2011,38,28
MADHYA PRADESH,KHARGON,2011,37,26
MADHYA PRADESH,MANDLA,2011,36,14
MADHYA PRADESH,MANDSAUR,2011,37,52
MADHYA PRADESH,MORENA,2011,56,100
MADHYA PRADESH,NARSINGHPUR,2011,45,34
MADHYA PRADESH,NEEMUCH,2011,20,13
MADHYA PRADESH,PANNA,2011,33,18
MADHYA PRADESH,RAISEN,2011,47,70
MADHYA PRADESH,RAJGARH,2011,43,34
MADHYA PRADESH,RATLAM,2011,35,49
MADHYA PRADESH,REWA,2011,46,41
MADHYA PRADESH,SAGAR,2011,94,96
MADHYA PRADESH,SATNA,2011,66,35
MADHYA PRADESH,SEONI,2011,31,23
MADHYA PRADESH,SHAHDOL,2011,45,21
MADHYA PRADESH,SHAJAPUR,2011,49,36
MADHYA PRADESH,SHEOPUR,2011,14,11
MADHYA PRADESH,SHIVPURI,2011,55,53
MADHYA PRADESH,SIDHI,2011,29,9
MADHYA PRADESH,SIHORE,2011,44,58
MADHYA PRADESH,SINGRAULI,2011,43,13
MADHYA PRADESH,TIKAMGARH,2011,37,27
MADHYA PRADESH,UJJAIN,2011,68,149
MADHYA PRADESH,UMARIYA,2011,21,11
MADHYA PRADESH,VIDISHA,2011,47,56
MADHYA PRADESH,TOTAL,2011,2511,2340
MAHARASHTRA,AHMEDNAGAR,2011,107,108
MAHARASHTRA,AKOLA,2011,46,43
MAHARASHTRA,AMRAVATI COMMR.,2011,15,42
MAHARASHTRA,AMRAVATI RURAL,2011,58,38
MAHARASHTRA,AURANGABAD COMMR.,2011,41,118
MAHARASHTRA,AURANGABAD RURAL,2011,60,48
MAHARASHTRA,BEED,2011,61,72
MAHARASHTRA,BHANDARA,2011,33,15
MAHARASHTRA,BULDHANA,2011,60,41
MAHARASHTRA,CHANDRAPUR,2011,50,39
MAHARASHTRA,DHULE,2011,49,31
MAHARASHTRA,GADCHIROLI,2011,82,27
MAHARASHTRA,GONDIA,2011,37,22
MAHARASHTRA,HINGOLI,2011,39,33
MAHARASHTRA,JALGAON,2011,81,72
MAHARASHTRA,JALNA,2011,47,40
MAHARASHTRA,KOLHAPUR,2011,65,41
MAHARASHTRA,LATUR,2011,68,48
MAHARASHTRA,MUMBAI COMMR.,2011,203,180
MAHARASHTRA,MUMBAI RLY.,2011,12,2
MAHARASHTRA,NAGPUR COMMR.,2011,114,74
MAHARASHTRA,NAGPUR RLY.,2011,3,3
MAHARASHTRA,NAGPUR RURAL,2011,65,31
MAHARASHTRA,NANDED,2011,90,76
MAHARASHTRA,NANDURBAR,2011,43,16
MAHARASHTRA,NASIK COMMR.,2011,37,32
MAHARASHTRA,NASIK RURAL,2011,86,59
MAHARASHTRA,NAVI MUMBAI,2011,70,22
MAHARASHTRA,OSMANABAD,2011,42,35
MAHARASHTRA,PARBHANI,2011,58,64
MAHARASHTRA,PUNE COMMR.,2011,110,118
MAHARASHTRA,PUNE RLY.,2011,3,0
MAHARASHTRA,PUNE RURAL,2011,148,97
MAHARASHTRA,RAIGAD,2011,39,16
MAHARASHTRA,RATNAGIRI,2011,15,12
MAHARASHTRA,SANGLI,2011,53,29
MAHARASHTRA,SATARA,2011,55,40
MAHARASHTRA,SINDHUDURG,2011,12,7
MAHARASHTRA,SOLAPUR COMMR.,2011,24,29
MAHARASHTRA,SOLAPUR RURAL,2011,107,47
MAHARASHTRA,THANE COMMR.,2011,127,65
MAHARASHTRA,THANE RURAL,2011,147,61
MAHARASHTRA,WARDHA,2011,37,33
MAHARASHTRA,WASHIM,2011,35,32
MAHARASHTRA,YAVATMAL,2011,84,47
MAHARASHTRA,TOTAL,2011,2818,2105
MANIPUR,BISHNUPUR,2011,5,24
MANIPUR,CHANDEL,2011,2,8
MANIPUR,CHURACHANDPUR,2011,7,1
MANIPUR,CID,2011,0,0
MANIPUR,IMPHAL EAST,2011,17,37
MANIPUR,IMPHAL WEST,2011,24,118
MANIPUR,SENAPATI,2011,3,11
MANIPUR,TAMENGLONG,2011,4,0
MANIPUR,THOUBAL,2011,9,38
MANIPUR,UKHRUL,2011,7,8
MANIPUR,TOTAL,2011,78,245
MEGHALAYA,GARO HILLS EAST,2011,11,19
MEGHALAYA,GARO HILLS SOUTH,2011,11,5
MEGHALAYA,GARO HILLS WEST,2011,22,7
MEGHALAYA,JAINTIA HILLS,2011,52,4
MEGHALAYA,KHASI HILLS EAST,2011,36,5
MEGHALAYA,KHASI HILLS WEST,2011,17,6
MEGHALAYA,RI-BHOI,2011,21,5
MEGHALAYA,TOTAL,2011,170,51
MIZORAM,AIZAWL,2011,10,10
MIZORAM,CHAMPHAI,2011,4,4
MIZORAM,KOLASIB,2011,5,2
MIZORAM,LAWNGTLAI,2011,1,1
MIZORAM,LUNGLEI,2011,2,3
MIZORAM,MAMIT,2011,2,2
MIZORAM,SAIHA,2011,1,2
MIZORAM,SERCHHIP,2011,1,0
MIZORAM,TOTAL,2011,26,24
NAGALAND,DIMAPUR,2011,15,10
NAGALAND,KIPHIRE,2011,0,0
NAGALAND,KOHIMA,2011,7,6
NAGALAND,LONGLENG,2011,0,2
NAGALAND,MOKOKCHUNG,2011,3,0
NAGALAND,MON,2011,6,3
NAGALAND,PEREN,2011,4,1
NAGALAND,PHEK,2011,4,8
NAGALAND,TUENSANG,2011,1,2
NAGALAND,WOKHA,2011,2,7
NAGALAND,ZUNHEBOTO,2011,4,4
NAGALAND,TOTAL,2011,46,43
ODISHA,ANGUL,2011,71,47
ODISHA,BALASORE,2011,62,66
ODISHA,BARAGARH,2011,34,99
ODISHA,BERHAMPUR,2011,29,96
ODISHA,BHADRAK,2011,38,32
ODISHA,BOLANGIR,2011,31,112
ODISHA,BOUDH,2011,12,12
ODISHA,CUTTACK,2011,49,28
ODISHA,DCP BBSR,2011,34,63
ODISHA,DCP CTC,2011,27,21
ODISHA,DEOGARH,2011,14,23
ODISHA,DHENKANAL,2011,58,59
ODISHA,GAJAPATI,2011,10,10
ODISHA,GANJAM,2011,85,202
ODISHA,JAGATSINGHPUR,2011,35,24
ODISHA,JAJPUR,2011,64,17
ODISHA,JHARSUGUDA,2011,29,28
ODISHA,KALAHANDI,2011,38,34
ODISHA,KANDHAMAL,2011,36,10
ODISHA,KENDRAPARA,2011,38,33
ODISHA,KEONJHAR,2011,102,89
ODISHA,KHURDA,2011,20,21
ODISHA,KORAPUT,2011,46,42
ODISHA,MALKANGIR,2011,37,30
ODISHA,MAYURBHANJ,2011,103,73
ODISHA,NAYAGARH,2011,37,40
ODISHA,NOWRANGPUR,2011,34,30
ODISHA,NUAPADA,2011,17,2
ODISHA,PURI,2011,49,65
ODISHA,RAYAGADA,2011,38,45
ODISHA,ROURKELA,2011,68,43
ODISHA,SAMBALPUR,2011,37,54
ODISHA,SONEPUR,2011,20,21
ODISHA,SRP(CUTTACK),2011,4,3
ODISHA,SRP(ROURKELA),2011,8,5
ODISHA,SUNDARGARH,2011,63,42
ODISHA,TOTAL,2011,1477,1621
PUNJAB,AMRITSAR,2011,52,41
PUNJAB,BARNALA,2011,11,24
PUNJAB,BATALA,2011,28,28
PUNJAB,BHATINDA,2011,48,54
PUNJAB,CP AMRITSAR,2011,32,75
PUNJAB,CP JALANDHAR,2011,29,39
PUNJAB,CP LUDHIANA,2011,76,83
PUNJAB,FARIDKOT,2011,17,18
PUNJAB,FATEHGARH SAHIB,2011,13,12
PUNJAB,FAZILKA,2011,22,21
PUNJAB,FEROZPUR,2011,31,45
PUNJAB,G.R.P,2011,6,3
PUNJAB,GURDASPUR,2011,22,29
PUNJAB,HOSHIARPUR,2011,51,43
PUNJAB,JALANDHAR,2011,41,51
PUNJAB,KAPURTHALA,2011,33,39
PUNJAB,KHANNA,2011,17,28
PUNJAB,LUDHIANA,2011,16,30
PUNJAB,MANSA,2011,28,26
PUNJAB,MOGA,2011,32,60
PUNJAB,MUKTSAR,2011,24,21
PUNJAB,PATHANKOT,2011,12,9
PUNJAB,PATIALA,2011,47,43
PUNJAB,ROPAR,2011,20,16
PUNJAB,SANGRUR,2011,38,52
PUNJAB,SAS NGR,2011,31,38
PUNJAB,SBS NAGAR,2011,18,21
PUNJAB,TARN TARAN,2011,47,48
PUNJAB,TOTAL,2011,842,997
RAJASTHAN,AJMER,2011,50,41
RAJASTHAN,ALWAR,2011,104,51
RAJASTHAN,BANSWARA,2011,34,14
RAJASTHAN,BARAN,2011,24,38
RAJASTHAN,BARMER,2011,29,27
RAJASTHAN,BHARATPUR,2011,95,83
RAJASTHAN,BHILWARA,2011,34,30
RAJASTHAN,BIKANER,2011,39,47
RAJASTHAN,BUNDI,2011,22,44
RAJASTHAN,CHITTORGARH,2011,27,37
RAJASTHAN,CHURU,2011,40,46
RAJASTHAN,DAUSA,2011,24,18
RAJASTHAN,DHOLPUR,2011,56,66
RAJASTHAN,DUNGARPUR,2011,24,11
RAJASTHAN,G.R.P.AJMER,2011,6,6
RAJASTHAN,G.R.P.JODHPUR,2011,4,1
RAJASTHAN,GANGANAGAR,2011,56,76
RAJASTHAN,HANUMANGARH,2011,53,48
RAJASTHAN,JAIPUR EAST,2011,23,36
RAJASTHAN,JAIPUR NORTH,2011,17,18
RAJASTHAN,JAIPUR RURAL,2011,49,28
RAJASTHAN,JAIPUR SOUTH,2011,16,9
RAJASTHAN,JAIPUR WEST,2011,27,19
RAJASTHAN,JAISALMER,2011,11,8
RAJASTHAN,JALORE,2011,35,14
RAJASTHAN,JHALAWAR,2011,33,64
RAJASTHAN,JHUNJHUNU,2011,41,35
RAJASTHAN,JODHPUR CITY,2011,29,54
RAJASTHAN,JODHPUR RURAL,2011,21,9
